Expanded states,MemoryError,Useful macros,config,group,instance,memory,overall_time,plan_size,real,retval,run,set,solved,sys,user
23,False,,,set_2_hff,problem_84.anml,452888,0.12072300910949707,10,3.1356990000000002,0,,set_2,True,0.8618439999999999,2.273855
35,False,,,set_2_hff,problem_208.anml,447696,0.18346023559570312,16,3.2259659999999992,0,,set_2,True,0.721919,2.504047
26,False,,,set_2_hff,problem_34.anml,451580,0.2879626750946045,8,3.4424460000000003,0,,set_2,True,0.846375,2.5960710000000002
76,False,,,set_2_hff,problem_480.anml,453996,0.8420810699462891,34,4.076756,0,,set_2,True,0.7403529999999999,3.336403
119,False,,,set_2_hff,problem_126.anml,452644,1.3811311721801758,12,4.420721,0,,set_2,True,0.784814,3.635907
9,False,,,set_2_hff,problem_18.anml,449888,0.11645913124084473,4,3.049752,0,,set_2,True,0.775709,2.274043
16,False,,,set_2_hff,problem_76.anml,452112,0.0785517692565918,7,3.070652,0,,set_2,True,0.755042,2.31561
23,False,,,set_2_hff,problem_57.anml,449764,0.17064380645751953,8,3.1880420000000003,0,,set_2,True,0.75693,2.431112
16,False,,,set_2_hff,problem_64.anml,452720,0.07994890213012695,7,3.2028119999999998,0,,set_2,True,0.7256849999999999,2.477127
32,False,,,set_2_hff,problem_51.anml,451844,0.4563276767730713,9,3.565838,0,,set_2,True,0.8465840000000001,2.719254
76,False,,,set_2_hff,problem_412.anml,448308,0.810136079788208,34,4.125554,0,,set_2,True,0.7777109999999999,3.347843
23,False,,,set_2_hff,problem_49.anml,449780,0.1658933162689209,8,3.180506,0,,set_2,True,0.8368099999999999,2.343696
23,False,,,set_2_hff,problem_61.anml,448084,0.16834783554077148,8,3.340693,0,,set_2,True,0.8352189999999999,2.505474
55,False,,,set_2_hff,problem_380.anml,452536,0.3560299873352051,25,3.5492459999999997,0,,set_2,True,0.82117,2.7280759999999997
35,False,,,set_2_hff,problem_236.anml,450668,0.18307828903198242,16,3.420838,0,,set_2,True,0.797445,2.623393
247,False,,,set_2_hff,problem_205.anml,452324,1.3918828964233398,14,4.427709,0,,set_2,True,0.7545179999999999,3.673191
119,False,,,set_2_hff,problem_162.anml,448312,1.3820958137512207,12,4.568491,0,,set_2,True,0.769404,3.799087
119,False,,,set_2_hff,problem_102.anml,451068,1.3733558654785156,12,4.620585,0,,set_2,True,0.7461409999999999,3.874444
226,False,,,set_2_hff,problem_123.anml,451508,3.7935969829559326,13,7.053322,0,,set_2,True,0.824375,6.228947
9570,False,,,set_2_hff,problem_389.anml,947180,89.6504442691803,29,92.88193799999999,0,,set_2,True,1.282795,91.599143
15753,False,,,set_2_hff,problem_207.anml,1741860,264.0603985786438,14,267.14547,0,,set_2,True,1.8009469999999999,265.344523
15753,False,,,set_2_hff,problem_231.anml,1740600,264.81010699272156,14,268.003035,0,,set_2,True,1.913046,266.089989
15753,False,,,set_2_hff,problem_223.anml,1741892,265.39989399909973,14,268.499062,0,,set_2,True,1.899629,266.599433
23,False,,,set_2_hff,problem_100.anml,451224,0.12462329864501953,10,3.113264,0,,set_2,True,0.7540899999999999,2.359174
9,False,,,set_2_hff,problem_10.anml,447752,0.11748433113098145,4,3.130269,0,,set_2,True,0.877015,2.253254
26,False,,,set_2_hff,problem_62.anml,453792,0.2827310562133789,8,3.276742,0,,set_2,True,0.826739,2.450003
35,False,,,set_2_hff,problem_240.anml,446360,0.18074774742126465,16,3.24733,0,,set_2,True,0.7771119999999999,2.470218
55,False,,,set_2_hff,problem_392.anml,452056,0.3542015552520752,25,3.572652,0,,set_2,True,0.817444,2.755208
49,False,,,set_2_hff,problem_276.anml,452772,0.3532891273498535,22,3.599869,0,,set_2,True,0.79381,2.806059
49,False,,,set_2_hff,problem_268.anml,446508,0.35556459426879883,22,3.612355,0,,set_2,True,0.84715,2.765205
76,False,,,set_2_hff,problem_484.anml,450760,0.84086012840271,34,4.205439,0,,set_2,True,0.737228,3.468211
226,False,,,set_2_hff,problem_127.anml,448916,3.647768974304199,13,6.816441,0,,set_2,True,0.85036,5.966081
226,False,,,set_2_hff,problem_143.anml,453452,3.7867531776428223,13,6.934576,0,,set_2,True,0.852938,6.081638
1033,False,,,set_2_hff,problem_89.anml,453132,5.302297353744507,11,8.383861999999999,0,,set_2,True,0.9066829999999999,7.477179
1033,False,,,set_2_hff,problem_109.anml,448956,5.291602373123169,11,8.394382,0,,set_2,True,0.839985,7.554397
9,False,,,set_2_hff,problem_4.anml,450796,0.053800344467163086,4,2.93417,0,,set_2,True,0.7353989999999999,2.198771
226,False,,,set_2_hff,problem_107.anml,449116,3.7014150619506836,13,6.900872,0,,set_2,True,0.835801,6.065071
9570,False,,,set_2_hff,problem_353.anml,945196,91.54203057289124,29,94.850937,0,,set_2,True,1.210922,93.640015
9570,False,,,set_2_hff,problem_381.anml,951424,91.83614158630371,29,95.109814,0,,set_2,True,1.207586,93.902228
9570,False,,,set_2_hff,problem_393.anml,948184,92.99880504608154,29,96.196897,0,,set_2,True,1.259568,94.937329
,False,,,set_2_hff,problem_415.anml,2393080,,,601.9473219999999,137,,set_2,,2.835539,599.111783
,False,,,set_2_hff,problem_395.anml,3227276,,,602.001888,137,,set_2,,3.595003,598.406885
,False,,,set_2_hff,problem_317.anml,3804008,,,602.0115069999999,137,,set_2,,3.838758,598.172749
15753,False,,,set_2_hff,problem_239.anml,1741240,265.4391665458679,14,268.546809,0,,set_2,True,1.95861,266.588199
,False,,,set_2_hff,problem_469.anml,3023100,,,601.9145520000001,137,,set_2,,3.242736,598.671816
,False,,,set_2_hff,problem_354.anml,4113852,,,601.964639,137,,set_2,,4.107105,597.857534
,False,,,set_2_hff,problem_491.anml,2391472,,,601.9401210000001,137,,set_2,,2.890022,599.050099
,False,,,set_2_hff,problem_249.anml,3800064,,,601.958588,137,,set_2,,3.8527329999999997,598.105855
,False,,,set_2_hff,problem_370.anml,3979040,,,602.0000650000001,137,,set_2,,3.918663,598.081402
,False,,,set_2_hff,problem_451.anml,2391040,,,601.918447,137,,set_2,,2.802451,599.115996
,False,,,set_2_hff,problem_297.anml,3767376,,,601.999252,137,,set_2,,3.975109,598.0241429999999
,False,,,set_2_hff,problem_251.anml,3009064,,,601.912511,137,,set_2,,3.471036,598.441475
,False,,,set_2_hff,problem_461.anml,3022844,,,601.927948,137,,set_2,,3.445953,598.481995
,False,,,set_2_hff,problem_390.anml,3985040,,,602.009562,137,,set_2,,3.688218,598.321344
,False,,,set_2_hff,problem_321.anml,3785748,,,601.973707,137,,set_2,,3.78068,598.193027
,False,,,set_2_hff,problem_263.anml,2995744,,,601.960792,137,,set_2,,3.72663,598.234162
,False,,,set_2_hff,problem_379.anml,3191336,,,601.977001,137,,set_2,,3.4122,598.564801
,False,,,set_2_hff,problem_439.anml,2370816,,,601.9018,137,,set_2,,2.828762,599.073038
,False,,,set_2_hff,problem_366.anml,3994452,,,601.9946299999999,137,,set_2,,3.787077,598.207553
